M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle
933,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
936,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
937,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
939,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
940,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
942,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
943,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
945,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
946,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
948,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
949,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
951,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
952,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
954,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
955,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
957,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
958,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
960,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
961,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
963,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
964,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
966,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
967,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
969,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
970,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
972,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
974,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
975,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
977,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
978,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
979,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
981,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
984,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
985,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
986,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
987,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
989,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
990,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
993,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
994,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
995,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
996,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
997,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
998,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
999,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1000,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1002,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1003,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1004,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1005,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1006,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1007,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1008,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1009,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1010,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1011,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1012,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1013,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1014,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1015,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1016,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1017,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1018,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1019,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1020,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1021,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1022,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1023,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1024,16,2048,False,torch.bfloat16,torch.bfloat16,False,False
1024,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1025,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1026,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1027,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1028,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1029,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1030,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1031,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1032,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1033,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1034,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1035,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1036,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1037,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1038,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1039,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1040,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1041,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1042,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1043,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1044,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1045,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1046,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1047,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1048,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1049,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1050,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1051,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1052,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1053,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1054,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1055,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1056,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1057,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1058,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1059,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1060,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1061,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1062,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1063,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1064,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1065,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1066,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1067,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1068,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1069,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1070,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1071,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1072,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1073,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1074,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1075,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1076,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1077,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1078,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1079,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1080,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1081,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1082,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1083,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1084,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1085,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1086,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1087,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1088,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1089,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1090,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1091,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1092,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1093,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1094,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1095,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1096,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1097,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1098,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1099,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1100,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1101,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1102,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1103,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1104,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1105,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1107,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1108,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1110,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1111,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1113,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1114,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1116,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1119,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1120,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1122,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1123,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1125,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1128,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1129,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1131,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1138,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1140,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1141,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1143,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1146,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1148,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1149,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1155,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1157,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1160,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1161,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1164,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1167,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1168,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1170,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1173,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1176,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1177,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1180,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1182,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1185,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1186,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1188,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1190,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1191,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1194,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1195,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1197,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1198,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1200,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1203,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1205,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1209,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1212,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1214,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1215,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1217,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1221,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1224,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1225,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1230,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1233,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1234,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1236,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1237,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1239,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1242,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1243,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1245,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1248,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1251,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1252,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1254,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1255,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1257,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1260,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1262,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1263,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1266,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1269,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1271,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1272,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1274,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1275,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1277,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1278,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1281,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1282,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1284,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1287,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1289,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1290,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1291,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1292,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1293,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1294,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1299,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1300,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1302,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1305,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1308,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1309,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1311,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1312,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1314,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1316,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1317,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1318,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1319,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1320,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1323,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1326,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1327,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1328,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1329,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1330,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1331,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1332,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1335,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1337,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1338,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1339,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1340,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1341,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1344,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1346,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1347,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1348,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1349,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1350,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1352,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1353,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1355,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1356,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1357,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1358,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1359,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1360,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1362,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1364,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1365,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1366,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1367,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1368,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1369,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1370,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1371,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1374,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1375,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1376,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1377,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1379,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1380,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1381,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1382,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1383,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1384,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1385,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1386,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1387,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1388,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1391,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1392,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1393,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1394,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1395,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1396,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1397,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1398,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1399,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1400,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1401,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1402,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1403,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1404,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1405,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1406,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1407,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1408,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1409,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1410,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1411,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1413,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1414,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1415,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1416,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1418,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1419,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1420,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1422,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1423,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1424,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1425,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1426,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1427,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1428,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1429,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1430,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1431,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1432,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1433,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1434,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1435,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1436,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1437,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1438,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1440,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1441,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1443,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1444,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1445,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1446,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1447,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1448,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1449,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1451,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1452,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1453,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1454,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1455,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1456,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1457,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1458,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1459,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1460,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1461,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1462,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1463,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1464,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1465,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1466,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1467,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1468,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1469,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1470,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1471,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1472,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1473,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1474,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1475,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1476,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1477,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1478,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1479,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1480,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1481,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1482,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1483,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1484,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1485,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1486,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1487,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1488,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1489,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1490,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1491,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1492,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1493,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1494,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1495,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1496,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1497,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1498,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1499,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1500,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1501,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1502,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1503,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1504,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1505,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1506,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1507,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1508,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1509,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1510,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1511,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1512,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1513,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
